"utc","processId","rssBytes","peakRssBytes","cpuSeconds"
"2026-09-21T21:59:07.2667173Z","26536","327688192","392683520","76.015625"
"2026-09-21T21:59:07.7824471Z","26536","327974912","392683520","76.75"
"2026-09-21T21:59:08.3040883Z","26536","327974912","392683520","77"
"2026-09-21T21:59:08.8245009Z","26536","328585216","392683520","77.21875"
"2026-09-21T21:59:09.3553321Z","26536","360099840","392683520","77.421875"
"2026-09-21T21:59:09.8695853Z","26536","360083456","392683520","77.5625"
"2026-09-21T21:59:10.3921664Z","26536","360148992","392683520","77.78125"
"2026-09-21T21:59:10.9160953Z","26536","360157184","392683520","78.09375"
"2026-09-21T21:59:11.4536430Z","26536","360157184","392683520","78.328125"
"2026-09-21T21:59:11.9927753Z","26536","360157184","392683520","78.546875"
"2026-09-21T21:59:12.5243854Z","26536","360157184","392683520","78.828125"
"2026-09-21T21:59:13.0482144Z","26536","360136704","392683520","79.125"
"2026-09-21T21:59:13.5697969Z","26536","360136704","392683520","79.390625"
"2026-09-21T21:59:14.0874103Z","26536","360136704","392683520","79.625"
"2026-09-21T21:59:14.6122005Z","26536","360136704","392683520","79.9375"
"2026-09-21T21:59:15.1313639Z","26536","360108032","392683520","80.140625"
"2026-09-21T21:59:15.6493873Z","26536","360108032","392683520","80.453125"
"2026-09-21T21:59:16.1733906Z","26536","360108032","392683520","80.71875"
"2026-09-21T21:59:16.6933101Z","26536","360108032","392683520","80.96875"
"2026-09-21T21:59:17.2110436Z","26536","360173568","392683520","81.203125"
"2026-09-21T21:59:17.7301119Z","26536","360251392","392683520","81.46875"
"2026-09-21T21:59:18.2511380Z","26536","360497152","392683520","82.171875"
"2026-09-21T21:59:18.7687328Z","26536","360439808","392683520","82.5"
"2026-09-21T21:59:19.2870979Z","26536","360439808","392683520","82.75"
"2026-09-21T21:59:19.8095249Z","26536","360488960","392683520","83.015625"
"2026-09-21T21:59:20.3341268Z","26536","360476672","392683520","83.53125"
"2026-09-21T21:59:20.8528916Z","26536","360480768","392683520","83.734375"
"2026-09-21T21:59:21.3737852Z","26536","360480768","392683520","83.953125"
"2026-09-21T21:59:21.8963739Z","26536","360656896","392683520","84.5"
"2026-09-21T21:59:22.4195078Z","26536","360587264","392683520","84.703125"
"2026-09-21T21:59:22.9375618Z","26536","321638400","392683520","85"
"2026-09-21T21:59:23.4596415Z","26536","321638400","392683520","85.1875"
"2026-09-21T21:59:23.9828110Z","26536","321638400","392683520","85.53125"
